Batch ID,Time,Acid flow rate,Acid volume pumped,Air flow,Base flow rate,Base volume pumped,Bioreactor pressure reading,CER - unnormalized,"CER - unnormalized, integrated",DO,Feed#1 flow rate,Feed#1 volume pumped,Inlet O2%,O2 flow,Off-gas CO2%,Off-gas O2%,OUR - unnormalized,"OUR - unnormalized, integrated",pH,RQ,Stir speed,Temperature,Volume,Reflectance
Bioreactor 7,43.03333333,NaN,NaN,0,0,12.20295658,0.746962047,0,0.180048098,0.129039171,0,23.65101473,,,0.141096208,20.58809568,,0.162789088,6.312615228,,499,8,114.4808892,
Bioreactor 7,43.06666667,NaN,NaN,0,0,12.20295658,0.763142473,0,0.180048098,0.11973165,0,23.65101473,,,0.140000001,20.58559761,,0.162789088,6.313145333,,500,8,114.4808892,
Bioreactor 7,43.1,NaN,NaN,0,0,12.20295658,0.747587278,0,0.180048098,0.120351191,0,23.65101473,,,0.141000003,20.58280453,,0.162789088,6.310195653,,500.1957649,8,114.4808892,
Bioreactor 7,43.13333333,NaN,NaN,0,0,12.20295658,0.74601738,0,0.180048098,0.127345014,0,23.65101473,,,0.141000003,20.58346847,,0.162789088,6.31246865,,499.4685429,8,114.4808892,
Bioreactor 7,43.16666667,NaN,NaN,0,0,12.20295658,0.731839463,0,0.180048098,0.112801545,0,23.65101473,,,0.14029013,20.5885492,,0.162789088,6.308740811,,499.4197426,8,114.4808892,
Bioreactor 7,43.2,NaN,NaN,0,0,12.20295658,0.740719736,0,0.180048098,0.122098443,0,23.65101473,,,0.138999999,20.59133758,,0.162789088,6.310323786,,500.3381577,8,114.4808892,
Bioreactor 7,43.23333333,NaN,NaN,0,0,12.20295658,0.746972311,0,0.180048098,0.134879646,0,23.65101473,,,0.138999999,20.58455519,,0.162789088,6.31186107,,499,8,114.4808892,
Bioreactor 7,43.26666667,NaN,NaN,0,0,12.20295658,0.737424861,0,0.180048098,0.117949028,0,23.65101473,,,0.140000001,20.57999992,,0.162789088,6.310683325,,499.8416823,8,114.4808892,
Bioreactor 7,43.3,NaN,NaN,0,0,12.20295658,0.734302876,0,0.180048098,0.123600607,0,23.65101473,,,0.139539423,20.58507892,,0.162789088,6.311000214,,500.460577,8,114.4808892,
Bioreactor 7,43.33333333,NaN,NaN,0,0,12.20295658,0.75395871,0,0.180048098,0.117949028,0,23.65101473,,,0.138503439,20.58800718,,0.162789088,6.315496446,,500,8,114.4808892,
Bioreactor 7,43.36666667,NaN,NaN,0,0,12.20295658,0.732202379,0,0.180048098,0.130219677,0,23.65101473,,,0.137999997,20.58944987,,0.162789088,6.312797728,,499.5505889,8,114.4808892,
Bioreactor 7,43.4,NaN,NaN,0,0,12.20295658,0.749239592,0,0.180048098,0.13762513,0,23.65101473,,,0.137396696,20.58963628,,0.162789088,6.311603469,,499.3967005,8,114.4808892,
Bioreactor 7,43.43333333,NaN,NaN,0,0,12.20295658,0.740985237,0,0.180048098,0.122069389,0,23.65101473,,,0.137999997,20.58200073,,0.162789088,6.310335735,,500.66421,8,114.4808892,
Bioreactor 7,43.46666667,NaN,NaN,0,0,12.20295658,0.74011159,0,0.180048098,0.135351167,0,23.65101473,,,0.137999997,20.58699989,,0.162789088,6.311873232,,501.4179455,8,114.4808892,
Bioreactor 7,43.5,NaN,NaN,0,0,12.20295658,0.752500168,0,0.180048098,0.121016595,0,23.65101473,,,0.136000007,20.5890007,,0.162789088,6.313250043,,500,8,114.4808892,
Bioreactor 7,43.53333333,NaN,NaN,0,0,12.20295658,0.739196042,0,0.180048098,0.135095711,0,23.65101473,,,0.136000007,20.58799934,,0.162789088,6.311004789,,500.7990086,8,114.4808892,
Bioreactor 7,43.56666667,NaN,NaN,0,0,12.20295658,0.744689571,0,0.180048098,0.130219677,0,23.65101473,,,0.135000005,20.58236157,,0.162789088,6.314508553,,499.6723955,8,114.4808892,
Bioreactor 7,43.6,NaN,NaN,0,0,12.20295658,0.734104904,0,0.180048098,0.128846731,0,23.65101473,,,0.136000007,20.57888843,,0.162789088,6.313000069,,499.2237772,8,114.4808892,
Bioreactor 7,43.63333333,NaN,NaN,0,0,12.20295658,0.732794219,0,0.180048098,0.12924511,0,23.65101473,,,0.136000007,20.58399963,,0.162789088,6.311000214,,498.1588452,8,114.4808892,
Bioreactor 7,43.66666667,NaN,NaN,0,0,12.20295658,0.722460796,0,0.180048098,0.130691026,0,23.65101473,,,0.135000005,20.58896225,,0.162789088,6.313076862,,500.0383993,8,114.4808892,
Bioreactor 7,43.7,NaN,NaN,0,0,12.20295658,0.740997118,0,0.180048098,0.117949028,0,23.65101473,,,0.135000005,20.58700021,,0.162789088,6.31200142,,499.0003198,8,114.4808892,
Bioreactor 7,43.73333333,NaN,NaN,0,0,12.20295658,0.73352024,0,0.180048098,0.130219677,0,23.65101473,,,0.133000001,20.58614758,,0.162789088,6.315999851,,500,8,114.4808892,
Bioreactor 7,43.76666667,NaN,NaN,0,0,12.20295658,0.754201772,0,0.180048098,0.130219677,0,23.65101473,,,0.134000003,20.58081019,,0.162789088,6.321094602,,499.1892854,8,114.4808892,
Bioreactor 7,43.8,NaN,NaN,0,0,12.20295658,0.75013834,0,0.180048098,0.131917812,0,23.65101473,,,0.134000003,20.5844147,,0.162789088,6.32058497,,499.8616581,8,114.4808892,
Bioreactor 7,43.83333333,NaN,NaN,0,0,12.20295658,0.740762472,0,0.180048098,0.130219677,0,23.65101473,,,0.133190617,20.58799934,,0.162789088,6.319809437,,500.8093846,8,114.4808892,
Bioreactor 7,43.86666667,NaN,NaN,0,0,12.20295658,0.734876505,0,0.180048098,0.120921981,0,23.65101473,,,0.133000001,20.5902423,,0.162789088,6.327484536,,499.7268448,8,114.4808892,
Bioreactor 7,43.9,NaN,NaN,0,0,12.20295658,0.740704908,0,0.180048098,0.130219677,0,23.65101473,,,0.130999997,20.5866557,,0.162789088,6.32552451,,499.2950927,8,114.4808892,
Bioreactor 7,43.93333333,NaN,NaN,0,0,12.20295658,0.740999997,0,0.180048098,0.117949028,0,23.65101473,,,0.133339537,20.58066003,,0.162789088,6.323339493,,499.6790695,8,114.4808892,
Bioreactor 7,43.96666667,NaN,NaN,0,0,12.20295658,0.733360154,0,0.180048098,0.110544781,0,23.65101473,,,0.131999999,20.58181094,,0.162789088,6.320189161,,500.3963788,8,114.4808892,
Bioreactor 7,44,NaN,NaN,0,0,12.20295658,0.746330736,0,0.180048098,0.130219677,0,23.65101473,,,0.131556425,20.58488714,,0.162789088,6.322999821,,499.4435738,8,114.4808892,
Bioreactor 7,44.03333333,NaN,NaN,0,0,12.20295658,0.7314453,0,0.180048098,0.130219677,0,23.65101473,,,0.130999997,20.58900551,,0.162789088,6.323011575,,500.497121,8,114.4808892,
Bioreactor 7,44.06666667,NaN,NaN,0,0,12.20295658,0.747249097,0,0.180048098,0.117949028,0,23.65101473,,,0.129999995,20.5887803,,0.162789088,6.321124515,,499,7.995311289,114.4808892,
Bioreactor 7,44.1,NaN,NaN,0,0,12.20295658,0.732955025,0,0.180048098,0.113823742,0,23.65101473,,,0.130999997,20.58384401,,0.162789088,6.318000183,,499.4221455,7.985778421,114.4808892,
Bioreactor 7,44.13333333,NaN,NaN,0,0,12.20295658,0.725412532,0,0.180048098,0.136869669,0,23.65101473,,,0.129630357,20.59247805,,0.162789088,6.321999893,,499.7392757,7.980000019,114.4808892,
Bioreactor 7,44.16666667,NaN,NaN,0,0,12.20295658,0.728608923,0,0.180048098,0.117374561,0,23.65101473,,,0.128000006,20.59160878,,0.162789088,6.319913435,,500.6955363,7.96999979,114.4808892,
Bioreactor 7,44.2,NaN,NaN,0,0,12.20295658,0.734532233,0,0.180048098,0.133387148,0,23.65101473,,,0.127000004,20.59473335,,0.162789088,6.319467864,,501,7.96999979,114.4808892,
Bioreactor 7,44.23333333,NaN,NaN,0,0,12.20295658,0.851907897,0,0.180048098,0.12766637,0,23.65101473,,,0.126000002,20.59473699,,0.162789088,6.317931994,,500.5339142,7.96999979,114.4808892,
Bioreactor 7,44.26666667,NaN,NaN,0,0,12.20295658,0.747183807,0,0.180048098,0.125624923,0,23.65101473,,,0.127000004,20.58544894,,0.162789088,6.320632354,,499.1838193,7.96999979,114.4808892,
Bioreactor 7,44.3,NaN,NaN,0,0,12.20295658,0.735000014,0,0.180048098,0.133387148,0,23.65101473,,,0.126000002,20.59140834,,0.162789088,6.319545001,,500,7.96999979,114.4808892,
Bioreactor 7,44.33333333,NaN,NaN,0,0,12.20295658,0.733528231,0,0.180048098,0.144586457,0,23.65101473,,,0.126000002,20.59000015,,0.162789088,6.319264215,,499.0880411,7.970880221,114.4808892,
Bioreactor 7,44.36666667,NaN,NaN,0,0,12.20295658,0.729770517,0,0.180048098,0.121183649,0,23.65101473,,,0.124045899,20.59590883,,0.162789088,6.319954141,,500.9540996,7.980000019,114.4808892,
Bioreactor 7,44.4,NaN,NaN,0,0,12.20295658,0.749810391,0,0.180048098,0.132424145,0,23.65101473,,,0.123999998,20.59492347,,0.162789088,6.318022935,,500.9924156,7.980000019,114.4808892,
Bioreactor 7,44.43333333,NaN,NaN,0,0,12.20295658,0.729108513,0,0.180048098,0.13233102,0,23.65101473,,,0.124036178,20.58292779,,0.162789088,6.320999966,,500.0723598,7.980000019,114.4808892,
Bioreactor 7,44.46666667,NaN,NaN,0,0,12.20295658,0.733507122,0,0.180048098,0.131293554,0,23.65101473,,,0.125,20.58783039,,0.162789088,6.320915449,,497.3380919,7.980000019,114.4808892,
Bioreactor 7,44.5,NaN,NaN,0,0,12.20295658,0.736864735,0,0.180048098,0.13233102,0,23.65101473,,,0.123000003,20.5909996,,0.162789088,6.320999966,,498.8764661,7.980000019,114.4808892,
Bioreactor 7,44.53333333,NaN,NaN,0,0,12.20295658,0.727835465,0,0.180048098,0.129227441,0,23.65101473,,,0.123000003,20.59566682,,0.162789088,6.323166748,,501.6662803,7.989999771,114.4808892,
Bioreactor 7,44.56666667,NaN,NaN,0,0,12.20295658,0.73086999,0,0.180048098,0.112068902,0,23.65101473,,,0.122217372,20.59343491,,0.162789088,6.32121732,,499.7826302,7.989999771,114.4808892,
Bioreactor 7,44.6,NaN,NaN,0,0,12.20295658,0.723866813,0,0.180048098,0.122275178,0,23.65101473,,,0.123000003,20.58373313,,0.162789088,6.320000038,,499.2666493,7.989999771,114.4808892,
Bioreactor 7,44.63333333,NaN,NaN,0,0,12.20295658,0.723093499,0,0.180048098,0.133890742,0,23.65101473,,,0.122000001,20.58829882,,0.162789088,6.323701034,,500.2990704,8,114.4808892,
Bioreactor 7,44.66666667,NaN,NaN,0,0,12.20295658,0.729958664,0,0.180048098,0.117949028,0,23.65101473,,,0.122347114,20.59399986,,0.162789088,6.326347167,,500.6528884,8,114.4808892,
Bioreactor 7,44.7,NaN,NaN,0,0,12.20295658,0.733221065,0,0.180048098,0.130219677,0,23.65101473,,,0.121389474,20.59399986,,0.162789088,6.326273555,,499.6105257,8,114.4808892,
Bioreactor 7,44.73333333,NaN,NaN,0,0,12.20295658,0.732351172,0,0.180048098,0.130219677,0,23.65101473,,,0.120435117,20.59273995,,0.162789088,6.326435168,,500.1297618,8,114.4808892,
Bioreactor 7,44.76666667,NaN,NaN,0,0,12.20295658,0.733413784,0,0.180048098,0.12979855,0,23.65101473,,,0.120999999,20.58251769,,0.162789088,6.324965667,,500,8,114.4808892,
Bioreactor 7,44.8,NaN,NaN,0,0,12.20295658,0.718063029,0,0.180048098,0.117949028,0,23.65101473,,,0.120999999,20.58593643,,0.162789088,6.322594657,,499.5315177,8,114.4808892,
Bioreactor 7,44.83333333,NaN,NaN,0,0,12.20295658,0.730963952,0,0.180048098,0.137496176,0,23.65101473,,,0.119999997,20.58799934,,0.162789088,6.324628721,,497.814412,8,114.4808892,
Bioreactor 7,44.86666667,NaN,NaN,0,0,12.20295658,0.738914713,0,0.180048098,0.133551709,0,23.65101473,,,0.119000003,20.58890704,,0.162789088,6.321728589,,501,8,114.4808892,
Bioreactor 7,44.9,NaN,NaN,0,0,12.20295658,0.730313245,0,0.180048098,0.130219677,0,23.65101473,,,0.119331326,20.58934865,,0.162789088,6.326343272,,499.331325,8,114.4808892,
Bioreactor 7,44.93333333,NaN,NaN,0,0,12.20295658,0.722622028,0,0.180048098,0.135403959,0,23.65101473,,,0.119999997,20.5787112,,0.162789088,6.325133376,,499.7111235,8,114.4808892,
Bioreactor 7,44.96666667,NaN,NaN,0,0,12.20295658,0.729040974,0,0.180048098,0.133225541,0,23.65101473,,,0.119999997,20.58373488,,0.162789088,6.322489732,,501.2653643,8,114.4808892,
Bioreactor 7,45,NaN,NaN,0,0,12.20295658,0.717597339,0,0.180048098,0.137552825,0,23.65101473,,,0.119999997,20.58460368,,0.162789088,6.32600008,,501.194678,8,114.4808892,
Bioreactor 7,45.03333333,NaN,NaN,0,0,12.20295658,0.730778387,0,0.180048098,0.119859247,0,23.65101473,,,0.119000003,20.58615603,,0.162789088,6.320778425,,500.2216312,8,114.4808892,
Bioreactor 7,45.06666667,NaN,NaN,0,0,12.20295658,0.720708532,0,0.180048098,0.120847475,0,23.65101473,,,0.118000001,20.58805587,,0.162789088,6.32535438,,498.7638314,8,114.4808892,
Bioreactor 7,45.1,NaN,NaN,0,0,12.20295658,0.7215023,0,0.180048098,0.152461714,0,23.65101473,,,0.119062788,20.58087387,,0.162789088,6.326062861,,500.0627859,8,114.4808892,
Bioreactor 7,45.13333333,NaN,NaN,0,0,12.20295658,0.731823039,0,0.180048098,0.130219677,0,23.65101473,,,0.119000003,20.57999992,,0.162789088,6.325044388,,500.8672845,8,114.4808892,
Bioreactor 7,45.16666667,NaN,NaN,0,0,12.20295658,0.731011144,0,0.180048098,0.130219677,0,23.65101473,,,0.118000001,20.58100309,,0.162789088,6.324998296,,500.9981436,8,114.4808892,
Bioreactor 7,45.2,NaN,NaN,0,0,12.20295658,0.729133308,0,0.180048098,0.130219677,0,23.65101473,,,0.118000001,20.58773274,,0.162789088,6.327999935,,501,8,114.4808892,
Bioreactor 7,45.23333333,NaN,NaN,0,0,12.20295658,0.721810943,0,0.180048098,0.142494596,0,23.65101473,,,0.116999999,20.58481013,,0.162789088,6.327716363,,500.094531,8,114.4808892,
Bioreactor 7,45.26666667,NaN,NaN,0,0,12.20295658,0.725429563,0,0.180048098,0.119705959,0,23.65101473,,,0.118000001,20.57299995,,0.162789088,6.326143251,,499.1431816,8,114.4808892,
Bioreactor 7,45.3,NaN,NaN,0,0,12.20295658,0.735798023,0,0.180048098,0.132678689,0,23.65101473,,,0.118000001,20.57719786,,0.162789088,6.328799549,,500.7996718,8,114.4808892,
Bioreactor 7,45.33333333,NaN,NaN,0,0,12.20295658,0.729931188,0,0.180048098,0.117949028,0,23.65101473,,,0.118000001,20.58148237,,0.162789088,6.33048267,,498.7241996,8,114.4808892,
Bioreactor 7,45.36666667,NaN,NaN,0,0,12.20295658,0.731675089,0,0.180048098,0.114384215,0,23.65101473,,,0.116999999,20.58270973,,0.162789088,6.332837456,,500.7093834,8,114.4808892,
Bioreactor 7,45.4,NaN,NaN,0,0,12.20295658,0.820640616,0,0.180048098,0.122092308,0,23.65101473,,,0.116999999,20.58099937,,0.162789088,6.331993809,,500,8,114.4808892,
Bioreactor 7,45.43333333,NaN,NaN,0,0,12.20295658,0.733745636,0,0.180048098,0.137918241,0,23.65101473,,,0.117627178,20.5720005,,0.162789088,6.334372772,,498.1184649,8,114.4808892,
Bioreactor 7,45.46666667,NaN,NaN,0,0,12.20295658,0.728750398,0,0.180048098,0.130219677,0,23.65101473,,,0.116999999,20.57299995,,0.162789088,6.33300005,,499.5834624,8,114.4808892,
Bioreactor 7,45.5,NaN,NaN,0,0,12.20295658,0.725059764,0,0.180048098,0.12371765,0,23.65101473,,,0.115999997,20.57553036,,0.162789088,6.334529823,,499.4701154,8,114.4808892,
Bioreactor 7,45.53333333,NaN,NaN,0,0,12.20295658,0.718531018,0,0.180048098,0.130219677,0,23.65101473,,,0.115999997,20.57547705,,0.162789088,6.33300005,,501.4765518,8,114.4808892,
Bioreactor 7,45.56666667,NaN,NaN,0,0,12.20295658,0.723547069,0,0.180048098,0.137399394,0,23.65101473,,,0.114415091,20.57841477,,0.162789088,6.334660489,,500,8,114.4808892,
Bioreactor 7,45.6,NaN,NaN,0,0,12.20295658,0.731896723,0,0.180048098,0.125707055,0,23.65101473,,,0.116632241,20.56426472,,0.162789088,6.333735511,,499.3677574,8,114.4808892,
Bioreactor 7,45.63333333,NaN,NaN,0,0,12.20295658,0.728403278,0,0.180048098,0.134656006,0,23.65101473,,,0.11568065,20.56999969,,0.162789088,6.332361399,,500,8,114.4808892,
Bioreactor 7,45.66666667,NaN,NaN,0,0,12.20295658,0.73173052,0,0.180048098,0.139186796,0,23.65101473,,,0.115730522,20.57126899,,0.162789088,6.333999977,,499.7305237,8,114.4808892,
Bioreactor 7,45.7,NaN,NaN,0,0,12.20295658,0.715599518,0,0.180048098,0.111289445,0,23.65101473,,,0.115000002,20.57477195,,0.162789088,6.33300005,,501,8,114.4808892,
Bioreactor 7,45.73333333,NaN,NaN,0,0,12.20295658,0.735812375,0,0.180048098,0.137889129,0,23.65101473,,,0.114,20.5756248,,0.162789088,6.334249442,,499,8,114.4808892,
Bioreactor 7,45.76666667,NaN,NaN,0,0,12.20295658,0.737053624,0,0.180048098,0.142494596,0,23.65101473,,,0.115999997,20.56013996,,0.162789088,6.337579216,,499.8596961,8,114.4808892,
Bioreactor 7,45.8,NaN,NaN,0,0,12.20295658,0.743699778,0,0.180048098,0.141267448,0,23.65101473,,,0.115999997,20.56820063,,0.162789088,6.333700083,,500.099972,8,114.4808892,
Bioreactor 7,45.83333333,NaN,NaN,0,0,12.20295658,0.724362831,0,0.180048098,0.106424461,0,23.65101473,,,0.115000002,20.57293951,,0.162789088,6.333999977,,499.9395248,8,114.4808892,
Bioreactor 7,45.86666667,NaN,NaN,0,0,12.20295658,0.716078978,0,0.180048098,0.118110506,0,23.65101473,,,0.115000002,20.57003918,,0.162789088,6.333039526,,500.9736807,8,114.4808892,
Bioreactor 7,45.9,NaN,NaN,0,0,12.20295658,0.734168179,0,0.180048098,0.117949028,0,23.65101473,,,0.114,20.57595816,,0.162789088,6.334978887,,499.9579617,8,114.4808892,
Bioreactor 7,45.93333333,NaN,NaN,0,0,12.20295658,0.732421638,0,0.180048098,0.116225304,0,23.65101473,,,0.115000002,20.56478969,,0.162789088,6.33221093,,500.9297256,8,114.4808892,
Bioreactor 7,45.96666667,NaN,NaN,0,0,12.20295658,0.723702344,0,0.180048098,0.133093965,0,23.65101473,,,0.115000002,20.56535174,,0.162789088,6.333882926,,499.3511781,8,114.4808892,
Bioreactor 7,46,NaN,NaN,0,0,12.20295658,0.740071668,0,0.180048098,0.117949028,0,23.65101473,,,0.115000002,20.56854093,,0.162789088,6.333459295,,499.8469071,8,114.4808892,
Bioreactor 7,46.03333333,NaN,NaN,0,0,12.20295658,0.732599732,0,0.180048098,0.122861251,0,23.65101473,,,0.114,20.56739985,,0.162789088,6.335399496,,500.2001267,8,114.4808892,
Bioreactor 7,46.06666667,NaN,NaN,0,0,12.20295658,0.73097499,0,0.180048098,0.139387505,0,23.65101473,,,0.112999998,20.56949372,,0.162789088,6.332734322,,500.2531252,8,114.4808892,
Bioreactor 7,46.1,NaN,NaN,0,0,12.20295658,0.738609194,0,0.180048098,0.121616109,0,23.65101473,,,0.11429885,20.55389612,,0.162789088,6.333701149,,499,8,114.4808892,
Bioreactor 7,46.13333333,NaN,NaN,0,0,12.20295658,0.736051056,0,0.180048098,0.130380565,0,23.65101473,,,0.115000002,20.55998734,,0.162789088,6.332670995,,500.6709212,8,114.4808892,
Bioreactor 7,46.16666667,NaN,NaN,0,0,12.20295658,0.736000001,0,0.180048098,0.142494596,0,23.65101473,,,0.113631211,20.56599998,,0.162789088,6.335262308,,499.6312112,8,114.4808892,
Bioreactor 7,46.2,NaN,NaN,0,0,12.20295658,0.72305801,0,0.180048098,0.142494596,0,23.65101473,,,0.114,20.56719467,,0.162789088,6.334611729,,500,8,114.4808892,
Bioreactor 7,46.23333333,NaN,NaN,0,0,12.20295658,0.731768172,0,0.180048098,0.14792246,0,23.65101473,,,0.112999998,20.56911611,,0.162789088,6.336116015,,500,8,114.4808892,
Bioreactor 7,46.26666667,NaN,NaN,0,0,12.20295658,0.724484183,0,0.180048098,0.130144162,0,23.65101473,,,0.114,20.55750938,,0.162789088,6.334496778,,498.993673,8,114.4808892,
Bioreactor 7,46.3,NaN,NaN,0,0,12.20295658,0.731601709,0,0.180048098,0.136884723,0,23.65101473,,,0.114,20.56154351,,0.162789088,6.336543033,,499.9140382,8,114.4808892,
Bioreactor 7,46.33333333,NaN,NaN,0,0,12.20295658,0.729473327,0,0.180048098,0.130219677,0,23.65101473,,,0.112999998,20.56258773,,0.162789088,6.334587712,,500.5877774,8,114.4808892,
Bioreactor 7,46.36666667,NaN,NaN,0,0,12.20295658,0.721119628,0,0.180048098,0.13791354,0,23.65101473,,,0.112373206,20.56537353,,0.162789088,6.333999977,,500.7464092,8,114.4808892,
Bioreactor 7,46.4,NaN,NaN,0,0,12.20295658,0.746407277,0,0.180048098,0.121857798,0,23.65101473,,,0.112000003,20.56736344,,0.162789088,6.336044515,,500.3185463,8,114.4808892,
Bioreactor 7,46.43333333,NaN,NaN,0,0,12.20295658,0.731472025,0,0.180048098,0.135548225,0,23.65101473,,,0.112999998,20.5611512,,0.162789088,6.334132099,,500.282999,8,114.4808892,
Bioreactor 7,46.46666667,NaN,NaN,0,0,12.20295658,0.731541945,0,0.180048098,0.130219677,0,23.65101473,,,0.112000003,20.56222918,,0.162789088,6.334541883,,499.2290273,8,114.4808892,
Bioreactor 7,46.5,NaN,NaN,0,0,12.20295658,0.737784212,0,0.180048098,0.120420772,0,23.65101473,,,0.112000003,20.56520186,,0.162789088,6.333805829,,497.6043063,8,114.4808892,
Bioreactor 7,46.53333333,NaN,NaN,0,0,12.20295658,0.727336505,0,0.180048098,0.132285003,0,23.65101473,,,0.112000003,20.56800079,,0.162789088,6.335336472,,500.8317442,8,114.4808892,
Bioreactor 7,46.56666667,NaN,NaN,0,0,12.20295658,0.759207176,0,0.180048098,0.1286054,0,23.65101473,,,0.112000003,20.57013118,,0.162789088,6.335999832,,500.868444,8,114.4808892,
Bioreactor 7,46.6,NaN,NaN,0,0,12.20295658,0.75041958,0,0.180048098,0.13143213,0,23.65101473,,,0.112000003,20.55500031,,0.162789088,6.339407366,,499.1975497,8,114.4808892,
Bioreactor 7,46.63333333,NaN,NaN,0,0,12.20295658,0.736866515,0,0.180048098,0.140598007,0,23.65101473,,,0.112000003,20.55984489,,0.162789088,6.339896984,,499.051521,8,114.4808892,
Bioreactor 7,46.66666667,NaN,NaN,0,0,12.20295658,0.743973855,0,0.180048098,0.130219677,0,23.65101473,,,0.111997625,20.56500529,,0.162789088,6.33799065,,500.9952431,8,114.4808892,
Bioreactor 7,46.7,NaN,NaN,0,0,12.20295658,0.740741271,0,0.180048098,0.129584729,0,23.65101473,,,0.110051745,20.568845,,0.162789088,6.335155154,,500.8965095,8,114.4808892,
Bioreactor 7,46.73333333,NaN,NaN,0,0,12.20295658,0.744884766,0,0.180048098,0.152035451,0,23.65101473,,,0.109999999,20.56688797,,0.162789088,6.336334429,,501.1115227,8,114.4808892,
Bioreactor 7,46.76666667,NaN,NaN,0,0,12.20295658,0.744380736,0,0.180048098,0.132120041,0,23.65101473,,,0.111154819,20.5529995,,0.162789088,6.336845357,,499.8451832,8,114.4808892,
Bioreactor 7,46.8,NaN,NaN,0,0,12.20295658,0.737708144,0,0.180048098,0.11539332,0,23.65101473,,,0.111000001,20.55879178,,0.162789088,6.335999832,,500.5832986,8,114.4808892,
Bioreactor 7,46.83333333,NaN,NaN,0,0,12.20295658,0.740930531,0,0.180048098,0.130219677,0,23.65101473,,,0.111000001,20.56299973,,0.162789088,6.337799418,,499.5328264,8,114.4808892,
Bioreactor 7,46.86666667,NaN,NaN,0,0,12.20295658,0.748056163,0,0.180048098,0.130219677,0,23.65101473,,,0.109705616,20.56470575,,0.162789088,6.334883202,,500,8,114.4808892,
Bioreactor 7,46.9,NaN,NaN,0,0,12.20295658,0.740972287,0,0.180048098,0.126091655,0,23.65101473,,,0.108999997,20.56699146,,0.162789088,6.337327224,,501,8,114.4808892,
Bioreactor 7,46.93333333,NaN,NaN,0,0,12.20295658,0.736464538,0,0.180048098,0.137782692,0,23.65101473,,,0.109999999,20.5529995,,0.162789088,6.338000164,,502,8,114.4808892,
Bioreactor 7,46.96666667,NaN,NaN,0,0,12.20295658,0.73910707,0,0.180048098,0.135392532,0,23.65101473,,,0.109999999,20.55699921,,0.162789088,6.339578633,,500.5785834,8,114.4808892,
Bioreactor 7,47,NaN,NaN,0,0,12.20295658,0.736932617,0,0.180048098,0.136770633,0,23.65101473,,,0.109533685,20.56053388,,0.162789088,6.338000164,,499,8,114.4808892,
Bioreactor 7,47.03333333,NaN,NaN,0,0,12.20295658,0.748958224,0,0.180048098,0.130734686,0,23.65101473,,,0.108999997,20.56252088,,0.162789088,6.336520938,,499.9582105,8,114.4808892,
Bioreactor 7,47.06666667,NaN,NaN,0,0,12.20295658,0.741850915,0,0.180048098,0.144326884,0,23.65101473,,,0.108000003,20.56242551,,0.162789088,6.338723718,,499.4254646,8,114.4808892,
Bioreactor 7,47.1,NaN,NaN,0,0,12.20295658,0.739729468,0,0.180048098,0.130219677,0,23.65101473,,,0.108999997,20.54899979,,0.162789088,6.335559746,,499.610076,8,114.4808892,
Bioreactor 7,47.13333333,NaN,NaN,0,0,12.20295658,0.737802532,0,0.180048098,0.130219677,0,23.65101473,,,0.108999997,20.5547011,,0.162789088,6.338299509,,499.3503166,8,114.4808892,
Bioreactor 7,47.16666667,NaN,NaN,0,0,12.20295658,0.727260757,0,0.180048098,0.133777809,0,23.65101473,,,0.108999997,20.55970976,,0.162789088,6.338290013,,499.7101299,8,114.4808892,
Bioreactor 7,47.2,NaN,NaN,0,0,12.20295658,0.74320024,0,0.180048098,0.136276806,0,23.65101473,,,0.108000003,20.56075948,,0.162789088,6.337506832,,500.7466838,8,114.4808892,
Bioreactor 7,47.23333333,NaN,NaN,0,0,12.20295658,0.741350159,0,0.180048098,0.137355097,0,23.65101473,,,0.107790616,20.56695364,,0.162789088,6.341371762,,500.209386,8,114.4808892,
Bioreactor 7,47.26666667,NaN,NaN,0,0,12.20295658,0.74067757,0,0.180048098,0.140515693,0,23.65101473,,,0.108000003,20.55351717,,0.162789088,6.339355128,,499,8,114.4808892,
Bioreactor 7,47.3,NaN,NaN,0,0,12.20295658,0.735549748,0,0.180048098,0.108444613,0,23.65101473,,,0.108000003,20.55455009,,0.162789088,6.339000092,,501.6623106,8,114.4808892,
Bioreactor 7,47.33333333,NaN,NaN,0,0,12.20295658,0.725424802,0,0.180048098,0.130219677,0,23.65101473,,,0.108000003,20.55978706,,0.162789088,6.33828333,,501,8,114.4808892,
Bioreactor 7,47.36666667,NaN,NaN,0,0,12.20295658,0.745056628,0,0.180048098,0.118296436,0,23.65101473,,,0.107000001,20.56308467,,0.162789088,6.338056784,,499,8,114.4808892,
Bioreactor 7,47.4,NaN,NaN,0,0,12.20295658,0.725468248,0,0.180048098,0.130219677,0,23.65101473,,,0.105999999,20.56103682,,0.162789088,6.341999874,,501,8,114.4808892,
Bioreactor 7,47.43333333,NaN,NaN,0,0,12.20295658,0.752935921,0,0.180048098,0.141707814,0,23.65101473,,,0.108000003,20.5510006,,0.162789088,6.340064111,,500,8,114.4808892,
Bioreactor 7,47.46666667,NaN,NaN,0,0,12.20295658,0.745584944,0,0.180048098,0.12049592,0,23.65101473,,,0.107896241,20.55948074,,0.162789088,6.341103701,,499.8962382,8,114.4808892,
