Time,DO,pH,Stirrer_speed,Temperature,Pressure,Air_flow,Oxygen_flow,Inlet_air_O2,Offgas_O2,Offgas_CO2,CTR,Formed_CO2,OTR,Consumed_O2,RQ,Feed_rate_volumetric,Feed_volume,Base_rate,Base_volume,Liquid_volume,Acid_volume,Acid_rate,Reflectance,Experiment,Reactor/Plate/Flask Number,Parent Culture,Base Medium,Container ID (calculated),Container Type,Control?,Culture Type,Experiment Annotation,growth_rate,Feed Medium #1,Replicate #,Seed,Strain Batch,Strain Genotype,Initial Culture VolumeNone,Culture Volume Unit,Starting OD,Temperature Setpoint (C),pH Setpoint,pH Control Base Solution,DO Control Setpoint (%),DO Control Cascade Level 1,DO Control Cascade Level 2,Minimum Aeration (slpm),Maximum Aeration (slpm),Minimum Stirring or Shaking Speed (rpm),Maximum Stirring or Shaking Speed (rpm),Aeration Gas Type,Phase
13.26666667,38.83069533,6.490920439,1716.442737,30.02000046,2.139363222,99.93536972,,20.95,19.8762383,0.828999996,2.247787159,0.006121542,2.159179397,0.006576732,1.041039436,0.0,,0.0,1.894809416,95.19106704,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.3,39.4233593,6.491130687,1708.567856,30.01000023,2.17808056,99.94901765,,20.95,19.86526119,0.833999991,2.262021784,0.006196602,2.19389532,0.006649179,1.03105387,0.0,,0.0,1.894809416,95.18795815,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.33333333,39.40340835,6.47964218,1710.821134,30.01000023,2.211935002,99.79331016,,20.95,19.85400009,0.847821127,2.300087273,0.006272553,2.223157853,0.006722908,1.034603757,0.0,,0.0,1.894809416,95.18485958,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.36666667,38.79302885,6.48077488,1727.349698,30.01000023,2.181329238,99.86844843,,20.95,19.84122443,0.861550095,2.336434148,0.00634986,2.256263849,0.006797502,1.035532087,0.0,,0.0,1.894809416,95.18172861,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.4,38.53128475,6.470098688,1732.72536,30.01000023,2.27690912,99.96434697,,20.95,19.83154888,0.876176063,2.376910237,0.006428446,2.27972389,0.006873146,1.042630204,0.0,,0.0,1.894809416,95.17857887,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.43333333,39.11728452,6.493690178,1737.0,30.02000046,2.208669445,99.9626935,,20.95,19.82299995,0.877309658,2.379726551,0.00650784,2.307995698,0.006949496,1.031079375,0.0,,0.0,1.922838258,95.20343701,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.46666667,38.80596195,6.492142677,1737.071532,30.01000023,2.141785363,100.0040002,,20.95,19.81471382,0.88064281,2.389317286,0.006587147,2.334569621,0.007026871,1.023451813,0.0,,0.0,1.922838258,95.20030146,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.5,38.72296344,6.482825005,1746.824847,30.01000023,2.226049884,100.0631643,,20.95,19.80641195,0.895175166,2.428478481,0.006667451,2.352354848,0.007105056,1.032360305,0.0,,0.0,1.922838258,95.19715436,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.53333333,39.160255,6.479094529,1749.547289,30.0,2.210292464,100.1318827,,20.95,19.79145283,0.912547282,2.477169175,0.006749159,2.392711333,0.007184225,1.035297976,0.0,,0.0,1.922838258,95.19397807,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.56666667,38.48524604,6.471509369,1756.602791,30.0,2.179317741,99.9795011,,20.95,19.78001843,0.925999999,2.51328018,0.006832344,2.421905925,0.00726452,1.037730181,0.0,,0.0,1.922838258,95.19077124,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.6,38.86812241,6.497000084,1760.0,30.01549458,2.231869066,99.97178726,,20.95,19.77135231,0.930999994,2.526727677,0.006916542,2.447944568,0.007345751,1.032187718,0.0,,0.0,1.953808278,95.21851088,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.63333333,38.77563003,6.490215892,1762.784206,30.0,2.178337069,99.95099284,,20.95,19.76318908,0.933405287,2.532984315,0.007000721,2.473976404,0.007427937,1.023852297,0.0,,0.0,1.953808278,95.21531383,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.66666667,36.09954638,6.480149221,1807.432784,30.0,2.28140245,99.97078934,,20.95,19.75164213,0.942716376,2.556577938,0.007085561,2.505279205,0.007510916,1.020476031,0.0,,0.0,1.953808278,95.21211685,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.7,40.11104194,6.477137454,1774.62083,30.0,2.313842065,100.0151419,,20.95,19.74399948,0.963931252,2.614635466,0.007171733,2.516755264,0.007594801,1.038892084,0.0,,0.0,1.953808278,95.20889735,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.73333333,40.17944176,6.497203202,1766.93751,30.01265651,2.310860221,100.1368904,,20.95,19.73626554,0.979265607,2.655766659,0.007259755,2.531828754,0.007678806,1.048952833,0.0,,0.0,1.982304592,95.23409832,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.76666667,40.02858283,6.490307419,1774.0,30.02000046,2.357800382,100.0988874,,20.95,19.72956404,0.978999972,2.655655403,0.007348296,2.555596675,0.007763652,1.039153957,0.0,,0.0,1.982304592,95.23079261,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.8,39.47609519,6.480311294,1778.327838,30.01000023,2.269838837,99.9414452,,20.95,19.71483632,0.985491765,2.673248128,0.007437099,2.601451815,0.007849583,1.027598351,0.0,,0.0,1.982304592,95.22750905,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.83333333,39.36280657,6.478124936,1777.249143,30.01000023,2.407148226,100.0189954,,20.95,19.70350085,1.004499614,2.725148792,0.00752713,2.627012526,0.007936743,1.037356674,0.0,,0.0,1.982304592,95.22422365,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.86666667,39.85227462,6.494169127,1785.576814,30.01000023,2.208971589,100.027085,,20.95,19.68799973,1.024253952,2.779657032,0.007618815,2.666886899,0.00802506,1.04228556,0.0,,0.0,2.007664948,95.24626137,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.9,39.29042415,6.487019991,1791.879174,30.01000023,2.367496095,100.0571051,,20.95,19.67704034,1.025020115,2.780322412,0.007711673,2.70258576,0.008114422,1.028764019,0.0,,0.0,2.007664948,95.24290716,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.93333333,39.21224244,6.485,1793.795704,30.00029186,2.221935465,100.2579437,,20.95,19.66505925,1.038912478,2.817791732,0.007804811,2.733503251,0.008204839,1.030835272,0.0,,0.0,2.007664948,95.23991136,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
13.96666667,38.68616886,6.472460052,1801.923323,30.0,2.180693291,99.99113227,,20.95,19.65615355,1.057000041,2.868337589,0.007899595,2.752485573,0.00829618,1.042090444,0.0,,0.0,2.007664948,95.23655695,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.0,38.78817512,6.4908825,1806.117551,30.02000046,2.224301263,99.97712307,,20.95,19.6439991,1.062117579,2.882567443,0.007995714,2.790861061,0.008388416,1.03285956,0.0,,0.0,2.03598596,95.26147878,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.03333333,39.37914818,6.486166264,1804.83174,30.00166352,2.13219303,100.0739969,,20.95,19.63400078,1.069833697,2.90335561,0.008092066,2.819489045,0.008481892,1.029745356,0.0,,0.0,2.03598596,95.25810528,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.06666667,39.23731435,6.483000145,1821.170723,30.0,2.282341345,100.061547,,20.95,19.62020804,1.08637805,2.948643788,0.008189556,2.855318384,0.008576545,1.032684586,0.0,,0.0,2.03598596,95.25472966,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.1,38.7120985,6.475746801,1818.746728,30.0,2.178218701,99.99281234,,20.95,19.60376052,1.106493457,3.002730979,0.008288758,2.8968298,0.008672193,1.036558357,0.0,,0.0,2.03598596,95.25131026,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.13333333,38.15954651,6.492539313,1831.539236,30.02000046,2.205060301,100.0554825,,20.95,19.59630835,1.11930782,3.03652972,0.008389722,2.912260335,0.008769118,1.042671806,0.0,,0.0,2.06452123,95.27638731,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.16666667,38.65074345,6.486999855,1843.698609,30.01328801,2.336602502,100.051794,,20.95,19.58732848,1.121999979,3.043853863,0.008490884,2.9411624,0.008866872,1.034915628,0.0,,0.0,2.06452123,95.27294724,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.2,38.93964978,6.479366402,1836.068238,30.01000023,2.242461688,99.9788525,,20.95,19.58300018,1.139267055,3.092062318,0.008592949,2.944901676,0.008965466,1.049971575,0.0,,0.0,2.06452123,95.26950032,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.23333333,39.06149858,6.471272594,1837.393473,30.01000023,2.276940566,99.96133672,,20.95,19.5739994,1.157151635,3.1408332,0.008696886,2.96315805,0.009063519,1.059961653,0.0,,0.0,2.06452123,95.26595022,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.26666667,38.63881036,6.489418776,1855.310698,30.03000069,2.219659214,100.0183566,,20.95,19.55647245,1.17041891,3.177425479,0.008802362,3.014346596,0.009163199,1.054103008,0.0,,0.0,2.090349058,95.28820385,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.3,39.45071149,6.484899085,1858.525231,30.00525243,2.188153568,99.94793638,,20.95,19.54357565,1.17447476,3.187978729,0.008908251,3.055281086,0.009264403,1.043434076,0.0,,0.0,2.090349058,95.28465133,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.33333333,38.8533268,6.476000175,1860.299785,30.0,2.291251374,99.9616952,,20.95,19.52626696,1.194866518,3.242200085,0.009015325,3.098965418,0.009366856,1.046222342,0.0,,0.0,2.090349058,95.28110289,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.36666667,39.23082835,6.492999897,1874.996951,30.02000046,2.203524364,100.0090955,,20.95,19.51099968,1.212381128,3.288232168,0.009124361,3.137352321,0.009470726,1.048091515,0.0,,0.0,2.116196364,95.303358,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.4,39.09782701,6.48555274,1873.951263,30.02000046,2.233166534,100.040651,,20.95,19.4976498,1.214699136,3.29541657,0.009234048,3.182356342,0.009576051,1.035527056,0.0,,0.0,2.116196364,95.29977945,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.43333333,39.04979926,6.474701082,1873.805155,30.02000046,2.161949263,100.0435964,,20.95,19.48140269,1.232896133,3.346286263,0.009344746,3.226480375,0.009682759,1.037131758,0.0,,0.0,2.116196364,95.29620242,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.46666667,38.80869087,6.471994855,1884.748717,30.02000046,2.268050988,100.0882548,,20.95,19.46674791,1.257251265,3.412296596,0.009457421,3.259188926,0.009790677,1.046977237,0.0,,0.0,2.116196364,95.29258382,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.5,38.5495451,6.488239931,1897.93842,30.03000069,2.315332759,100.1207055,,20.95,19.45521212,1.268212333,3.441533036,0.009571944,3.290420941,0.009899884,1.045925249,0.0,,0.0,2.142102104,95.31482615,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.53333333,39.77067126,6.477355075,1882.838769,30.02000046,2.304322378,99.99680728,,20.95,19.44367765,1.277161189,3.465323524,0.009687012,3.323107911,0.010010224,1.042796226,0.0,,0.0,2.142102104,95.31116768,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.56666667,39.45626256,6.498880503,1893.880555,30.03000069,2.304377715,99.95931426,,20.95,19.42499924,1.299358361,3.525290063,0.00980354,3.371008166,0.010121796,1.045767485,0.0,,0.0,2.16979982,95.33519319,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
14.6,39.4987154,6.48770763,1898.716897,30.03000069,2.409614163,100.0381128,,20.95,19.41985847,1.294999957,3.511516884,0.009920884,3.38990494,0.010234228,1.035875021,0.0,,0.0,2.16979982,95.3315002,,,,DDB_PD_006_AMBR,R07,DDB_PD_006_AMBR_DDB29-001_R07_Main_,DDB_BM_002,R07,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,2,DDB_PD_006_AMBR__3_Pre-Final_,DDB29-001,Escherichia coli BW25113 del_fhuA del_rpoS,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,batch
